,contentid,contenttypeid,title,overview,firstimage,addr1,mapx,mapy,tags
157,266847,75,Donggang River Rafting (Yeongwol) (동강 래프팅 (영월)),"Yeongwol’s Donggang River is one of the top three rafting places in Korea, the other top three being Hantangang River and Naerincheon Stream. Each river has distinguished characteristics, so it is recommended to search for information like nearby attractions based on travel. Donggang River features breathtaking scenery comparable to Guilin in China. <br><br>
The area called Donggang River includes Seogang River (Pyeongchanggang River), where Joyanggang River meets Dongnamcheon Stream and Yeongwol-gun. The river is a typical meandering stream with a limestone riverbed.",http://tong.visitkorea.or.kr/cms/resource/00/1822100_image2_1.jpg,"100, Jebangan-gil, Yeongwol-gun, Gangwon-do",128.5038327432,37.1959002553,"['yeongwols', 'top', 'nearby', 'brbr', 'stream', 'dongnamcheon', 'includes', 'characteristics', 'limestone', 'typical', 'seogang', 'based', 'riverbed', 'called', 'hantangang', 'search', 'attractions', 'comparable', 'places', 'distinguished', 'features', 'river', 'yeongwolgun', 'china', 'recommended', 'donggang', 'naerincheon', 'guilin', 'travel', 'meets', 'pyeongchanggang', 'joyanggang', 'three', 'like', 'breathtaking', 'rafting', 'scenery', 'meandering', 'information']"
158,2673305,82,Donggung Yeomsotang (동궁염소탕),"A restaurant with over 30 years of history. The best menu at this restaurant is black goat hot pot. This Korean dishes restaurant is located in Gangneung-si, Gangwon-do.",http://tong.visitkorea.or.kr/cms/resource/41/2670741_image2_1.jpg,"17, Gangneung-daero 419beon-gil, Gangneung-si, Gangwon-do",128.9087399987,37.7725220644,"['30', 'hot', 'dishes', 'years', 'black', 'best', 'menu', 'gangneungsi', 'history', 'restaurant', 'goat', 'korean', 'pot']"
159,2673566,82,Donggung Yeomsotang - Jungang Branch (동궁염소탕 중앙),"This is a place that sells food good for one's health. The best menu at this restaurant is goat stew. This Korean dishes restaurant is located in Gangneung-si, Gangwon-do.",http://tong.visitkorea.or.kr/cms/resource/19/2670919_image2_1.jpg,"15, Gyeonggang-ro 2103beon-gil, Gangneung-si, Gangwon-do",128.8956472365,37.7562431367,"['food', 'good', 'ones', 'sells', 'dishes', 'health', 'best', 'menu', 'gangneungsi', 'restaurant', 'goat', 'stew', 'korean']"
160,1948662,75,Donghae Nongoldam-gil Street (Deungdae Damhwa Village) (동해 논골담길 (등대 담화마을)),"Nongoldam-gil Street, formed in 1941, was transformed in 2010 with the ""Nongoldam-gil Street"" project by the Donghae Culture Center. With the help from the village seniors and local artists, the street became a canvas storytelling the history of Mukhohang Port and the lives of the villagers. There are also many cafes located along the street, perfect for taking a break to enjoy the view.",http://tong.visitkorea.or.kr/cms/resource/65/1220365_image2_1.jpg,"97, Ilchul-ro, Donghae-si, Gangwon-do",129.1183390829,37.5522210485,"['storytelling', 'nongoldamgil', 'history', 'artists', 'became', 'cafes', 'formed', 'project', 'donghae', 'canvas', 'street', 'help', 'lives', 'taking', 'seniors', 'view', 'village', 'local', 'villagers', '2010', 'perfect', 'port', 'along', 'break', 'center', 'mukhohang', 'culture', '1941', 'transformed']"
161,2693549,82,Donghwa Garden (동화가든),"It is a place where you can enjoy the deep taste of soft tofu made only of Korean beans. This Korean dishes restaurant is located in Gangneung-si, Gangwon-do. The representative menu is spicy seafood and soft bean curd soup.",http://tong.visitkorea.or.kr/cms/resource/64/2481664_image2_1.jpg,"15, Chodangsundubu-gil, 77beon-gil, Gangneung-si, Gangwon-do",128.9146972153,37.7912255723,"['deep', 'curd', 'dishes', 'soft', 'representative', 'menu', 'soup', 'gangneungsi', 'beans', 'spicy', 'bean', 'restaurant', 'korean', 'made', 'seafood', 'tofu', 'taste']"
162,2693775,82,Dongsanhang Mulhoe (동산항물회),"It is a place where you can enjoy food made with fresh live fish. The best menu at this restaurant is cold raw fish soup. This Japanese (cuisine) restaurant is located in Gangneung-si, Gangwon-do.",http://tong.visitkorea.or.kr/cms/resource/20/2684820_image2_1.jpg,"22, Gyeonggang-ro, 2267beon-gil, Gangneung-si, Gangwon-do",128.9080763334,37.7672032219,"['live', 'food', 'fish', 'cold', 'fresh', 'cuisine', 'best', 'menu', 'soup', 'gangneungsi', 'restaurant', 'japanese', 'made', 'raw']"
163,2693788,82,Dongseongho (동성호),"It is a place where you can enjoy fresh sashimi. The best menu at this restaurant is assorted sliced raw fish. This Korean dishes restaurant is located in Gangneung-si, Gangwon-do.",http://tong.visitkorea.or.kr/cms/resource/23/2684823_image2_1.jpg,"1760, Haean-ro, Gangneung-si, Gangwon-do",128.8292212313,37.892356638,"['dishes', 'fish', 'fresh', 'best', 'menu', 'gangneungsi', 'assorted', 'sliced', 'restaurant', 'korean', 'sashimi', 'raw']"
164,349466,80,Dragon Valley Hotel (드래곤밸리 호텔),Dragon Valley Hotel is a premium hotel offering high class service. The view from the hotel embraces the entire Yongpyong Resort. It is comprised of western-style rooms and Korean-style rooms to meet the comfort of every guest. The hotel offers the best resting place in a cozy indoor space with stunning scenery at an attitude of 700 meters.,http://tong.visitkorea.or.kr/cms/resource/11/2493811_image2_1.jpg,"715, Olympic-ro, Pyeongchang-gun, Gangwon-do",128.705523154,37.6509516248,"['resting', 'premium', 'service', 'yongpyong', 'meters', 'embraces', 'class', 'stunning', 'guest', 'koreanstyle', 'view', 'comfort', 'dragon', 'resort', 'cozy', 'hotel', 'best', 'space', 'attitude', 'valley', 'indoor', 'entire', 'high', 'westernstyle', 'rooms', 'offering', 'comprised', '700', 'meet', 'every', 'scenery']"
165,1754848,76,Dutasan Mountain (두타산),"Standing at 1,357 meters above sea level, Dutasan Mountain is surrounded by famous natural landmarks: Mureunggyegok Valley to the north, Gocheongyegok Valley to the east, Taebaeksan Mountain range to the south, and Jungbongsan Mountain to the west. Moreover, situated along the 3.1 kilometer-long valley connecting Dutasan and Samhwasa Temple are such tourist attractions as Dutasanseong Fortress, Geumnamjeong Pavilion, Yongchupokpo Falls, Ssangpokpo Falls, Osipcheon Stream, and Cheoneunsa Temple.",http://tong.visitkorea.or.kr/cms/resource/87/217587_image2_1.jpg,"533, Samhwa-ro, Donghae-si, Gangwon-do & Samcheok-si, Jeongseon-gun",129.0199561966,37.4632099428,"['dutasan', '1357', 'famous', 'tourist', 'level', 'taebaeksan', 'geumnamjeong', 'standing', 'stream', 'meters', 'range', 'dutasanseong', 'jungbongsan', 'falls', 'temple', 'yongchupokpo', 'fortress', 'north', 'ssangpokpo', 'west', 'cheoneunsa', 'attractions', 'situated', 'sea', 'south', 'along', 'valley', '31', 'natural', 'mountain', 'east', 'kilometerlong', 'samhwasa', 'pavilion', 'moreover', 'osipcheon', 'surrounded', 'landmarks', 'gocheongyegok', 'mureunggyegok', 'connecting']"
166,1758989,76,Dutasan Mountain (두타산),"Standing at 1,357 meters above sea level, Dutasan Mountain is a major mountain amid the Taebaeksanmaek Mountain Range. It is especially known for Swinumjeong Pavilion, plunge basin, azalea trees, nut pines, and colorful fall foliage.<br><br>
Cheoneunsa Temple, where Lee Seung-Hyu resided during his exile, is located in the Samcheok region of the mountain. Lee was the author of Jewang Ungi, a historical poem written in the late Goryeo period. The name “Duta” is a Buddhist term that means ""retiring from the world to go on a Buddhist retreat.""",http://tong.visitkorea.or.kr/cms/resource/86/217586_image2_1.jpg,"Duta-ro, Samcheok-si, Gangwon-do",129.0218137134,37.3936041065,"['dutasan', '1357', 'lee', 'poem', 'name', 'retiring', 'level', 'foliagebrbr', 'resided', 'written', 'world', 'standing', 'amid', 'meters', 'range', 'region', 'temple', 'samcheok', 'fall', '”', 'buddhist', 'nut', 'retreat', 'cheoneunsa', 'trees', 'historical', 'sea', 'exile', 'means', 'author', 'term', '“', 'duta', 'go', 'plunge', 'especially', 'pines', 'jewang', 'taebaeksanmaek', 'pavilion', 'basin', 'known', 'colorful', 'goryeo', 'ungi', 'period', 'major', 'late', 'swinumjeong', 'seunghyu', 'azalea', 'mountain']"
167,1342165,76,Dutasan National Recreational Forest  (국립 두타산자연휴양림),"Dutasan National Recreational Forest is located at the foot of Dutasan Mountain, which rises 1,357 meters above the sea level and straddles the border between Jinbu-myeon of Pyeongchang-gun and Jeongseon-gun. The recreational forest is in the center of many popular attractions, including Odaesan National Park, Woljeongsa Temple, and beautiful valleys. The robust and rich forest is filled with a wide variety of animals such as badgers, raccoons, boars, and hares, as well as abundant medicinal herbs, and trees such as huge birch, nut trees and lime trees.",http://tong.visitkorea.or.kr/cms/resource/68/1177168_image2_1.jpg,"132, Achagol-gil, Pyeongchang-gun, Gangwon-do",128.5758764931,37.5596930115,"['dutasan', 'foot', '1357', 'jeongseongun', 'rich', 'abundant', 'forest', 'level', 'lime', 'jinbumyeon', 'huge', 'odaesan', 'meters', 'wide', 'boars', 'temple', 'national', 'valleys', 'nut', 'badgers', 'birch', 'straddles', 'attractions', 'beautiful', 'medicinal', 'raccoons', 'trees', 'park', 'sea', 'center', 'border', 'rises', 'woljeongsa', 'variety', 'animals', 'hares', 'herbs', 'popular', 'recreational', 'robust', 'filled', 'mountain', 'pyeongchanggun']"
168,790188,76,Dutayeon Valley [National Geopark] (두타연 (강원평화지역 국가지질공원)),"Dutayeon Valley is located north of the Civilian Control Line, requiring advance reservation through the Yanggu-gun Office website as well as filling out admission information at the Dutayeon Gallery before entering the area with a guide. The valley has a waterfall located along Sataecheon Stream where it merges with Suipcheon Stream. The water falls into a plunge pool, which has also carved out a deep cave in the bedrock at the base of the waterfall.",,"Gobangsan-ri, Yanggu-gun, Gangwon-do",127.9817150436,38.2468407622,"['carved', 'pool', 'sataecheon', 'dutayeon', 'advance', 'admission', 'base', 'stream', 'guide', 'requiring', 'falls', 'deep', 'filling', 'bedrock', 'north', 'reservation', 'website', 'entering', 'along', 'valley', 'plunge', 'water', 'civilian', 'merges', 'suipcheon', 'line', 'yanggugun', 'office', 'waterfall', 'gallery', 'cave', 'control', 'information']"
169,2709679,80,EL Hotel [Korea Quality] / 이엘호텔 [한국관광 품질인증/Korea Quality],"This hotel with a wonderful view is located near Jeongam Beach, Yangyang. This ivory hotel’s claim to fame is, naturally, its ocean view, the emerald colors of the East Sea stretching to the horizon just outside the window. There are two types of views, the ocean and the mountain, and the former tends to be more popular among the two. <br>
All rooms are equipped with beds, whose white beddings blend in remarkably well with monotone walls. There are seven types of rooms, according to their size, their view, and bed arrangements. Guests can choose between the Standard Double, ideal for two, to Royal Suite for 4, Premier Suite, and Family Suite, depending on their traveling arrangements. Premier and Family Suites are in particular comfortably furnished with a wide living room. <br>
First Floor Restaurant, located in the rooftop lounge on the 7th floor, is the other draw of the hotel. Its meals are served with an expansive and unobstructed view of the East Sea. The restaurant offers breakfast in the morning, and a pub serving food from the grill and beer in the evening. The hotel is located near Yangyang and Sokcho’s famous sights, such as Naksansa Temple, Naksan Beach, and Daepohang Port.
<br>",http://tong.visitkorea.or.kr/cms/resource/12/2709312_image2_1.jpg,"3347, Donghae-daero, Yangyang-gun, Gangwon-do",128.6164828686,38.1372324006,"['pub', 'meals', 'famous', 'monotone', 'naturally', 'bed', 'draw', 'fame', 'premier', '7th', 'colors', 'food', 'beer', 'ideal', 'hotel', 'choose', 'morning', 'expansive', 'blend', 'serving', 'seven', 'first', 'grill', 'wonderful', 'temple', 'horizon', '4', 'jeongam', 'ocean', 'walls', 'royal', 'port', 'double', 'outside', 'served', 'sights', 'naksan', 'lounge', 'evening', 'claim', 'comfortably', 'among', 'according', 'popular', 'br', 'particular', 'suite', 'white', 'suites', 'emerald', 'near', 'two', 'arrangements', 'standard', 'view', 'views', 'room', 'remarkably', 'ivory', 'rooms', 'restaurant', 'east', 'window', 'equipped', 'beds', 'floor', 'guests', 'depending', 'hotels', 'wide', 'breakfast', 'tends', 'beddings', 'living', 'yangyang', 'unobstructed', 'furnished', 'sea', 'former', 'traveling', 'family', 'daepohang', 'size', 'stretching', 'types', 'sokchos', 'naksansa', 'rooftop', 'beach', 'whose', 'mountain']"
170,1409111,80,Elf Pension [Korea Quality] / 숲속의 요정 [한국관광 품질인증],"Elf Spa Resort Hotel was designated as a ‘Good Stay’ by the Korea Tourism Organization due to its reliable and affordable accommodation. Ideal for winter-ski and four-season customers, the hotel is located 3km away from the Phoenix Park Resort, one of the venues of the 2018 PyeongChang Winter Olympic Games. As it is situated at an altitude of 700 meters, all four sides of the resort are surrounded by the beautiful scenery of the Taegisan Mountains. Furthermore, the area is rich in natural bedrock water and phytoncides. 
The hotel offers two types of guestroom: Kids Rooms, which are filled with diverse toys for children’s fun and entertainment, and Healing Rooms, which are equipped with an ondol (rock heating) bed, a massage chair, and a hinoki spa to relax guests during their stay. Each room has a grill installed on its terrace, so customers can enjoy a private BBQ party. The best amusement facilities in the resort are the 200M free sledding slope in winter and the outdoor waterpark filled with valley water in summer. In addition, all its staff members speak Chinese and English.",http://tong.visitkorea.or.kr/cms/resource/62/1530262_image2_1.jpg,"111-21, Palsong-ro Bongpyeong-myeon, Pyeongchang-gun, Gangwon-do (864-12 Mu-i-ri, Bongpyeong-myeon)",128.3194259843,37.6065965847,"['winterski', '200m', 'games', 'bed', 'chinese', 'toys', 'venues', 'situated', 'resort', 'good', 'ideal', 'hotel', 'facilities', 'natural', 'chair', 'customers', 'olympic', 'away', '700', '‘', 'rich', 'grill', 'staff', 'pyeongchang', 'childrens', 'phoenix', 'installed', 'entertainment', 'english', 'outdoor', 'tourism', 'summer', 'water', '2018', 'fun', 'surrounded', 'filled', 'waterpark', 'sledding', 'ondol', 'stay', 'free', 'two', 'reliable', 'bedrock', '3km', 'room', 'diverse', 'heating', 'valley', 'speak', 'spa', 'amusement', 'rooms', 'four', 'terrace', 'addition', 'affordable', 'private', 'equipped', 'phytoncides', 'relax', 'altitude', 'scenery', 'accommodation', 'massage', 'guests', 'guestroom', 'meters', 'due', 'sides', 'rock', 'elf', 'healing', 'fourseason', 'mountains', 'organization', 'members', 'designated', 'beautiful', 'park', 'kids', 'best', 'winter', 'slope', 'hinoki', 'types', 'taegisan', 'furthermore', 'party', 'bbq']"
